sample_number;quantity;copper;zinc;calcium;gold;silver;organic
5;143;2.28;14.33;4.4;0.5;0.32;94.5
5;143;2.28;14.33;4.4;0.5;0.32;94.5
5;189;2.25;8.33;5.7;0.6;0.38;97.5
5;101;2.43;10;3.2;0.5;0.25;95.1
5;82;2.46;4.67;2.7;0.6;0.25;98.4
5;207;2.22;13.33;6.2;0.5;0.33;93.6
5;168;2.16;13.33;5.2;0.5;0.3;94.5
5;70;2.1;8;2.5;0.5;0.22;98.7
5;86;2.46;7.67;3;0.5;0.24;89.4
5;130;2.4;11.33;4.2;0.5;0.26;93.9
6;171;1.92;18.33;5.2;0.5;0.3;95.1
5;112;2.07;15.67;3.7;0.4;0.13;100.2
5;120;1.98;9.67;4;0.4;0.36;92.1
5;120;1.98;9.67;4;0.4;0.36;92.1
5;109;1.94;17;3.5;0.7;0.14;98.1
5;102;2.49;5;3.5;0.5;0.4;101.7
5;143;2.19;2.67;4.4;0.4;0.32;97.2
5;132;2.37;19.33;4.2;0.4;0.16;93.6
5;132;2.37;19.33;4.2;0.4;0.16;93.6
5;143;2.19;2.67;4.4;0.4;0.32;97.2
5;120;1.98;19.67;4;0.4;0.22;96.6
5;134;2.19;11.67;4.2;0.5;0.26;96.3
5;130;1.86;19.67;4.2;0.5;0.21;99.3
6;92;2.19;3.33;3;0.4;0.26;93.3
5;193;2.1;9.67;5.9;0.6;0.2;98.4
6;113;2.4;8;3.7;0.4;0.74;91.8
5;118;2.25;7;3.7;0.6;0.18;96
6;134;1.68;14.67;4.2;0.4;0.41;99
5;104;2.25;9.67;3.5;0.5;0.29;91.8
5;78;2.28;7.67;2.7;0.5;0.17;92.4
5;78;2.28;7.67;2.7;0.5;0.17;92.4
6;169;2.1;17;5.2;0.6;0.4;90
5;175;2.01;10.33;5.4;0.8;0.21;88.5
5;111;2.25;8.67;3.7;0.5;0.2;95.7
3;66;2.1;7.67;2.5;0.4;0.48;85.8
3;66;2.1;7.67;2.5;0.4;0.48;85.8
3;56;1.83;3.67;2;0.5;0.6;102.6
6;119;1.98;7.67;3.7;0.5;0.26;91.8
5;160;2.25;8.67;4.9;0.5;0.24;91.5
5;160;2.25;8.67;4.9;0.5;0.24;91.5
5;160;2.25;8.67;4.9;0.5;0.24;91.5
5;160;2.25;8.67;4.9;0.5;0.24;91.5
5;160;2.25;8.67;4.9;0.5;0.24;91.5
6;119;1.98;7.67;3.7;0.5;0.26;91.8
5;176;1.92;17.33;5.4;0.5;0.27;95.4
5;176;1.92;17.33;5.4;0.5;0.27;95.4
5;83;2.4;13.67;2.7;0.5;0.27;90
5;83;2.4;13.67;2.7;0.5;0.27;90
5;112;2.22;8;3.7;0.5;0.25;91.2
5;96;2.07;14.33;3.2;0.6;0.22;96.6
6;125;1.62;7.33;4;0.5;0.24;97.2
6;82;2.19;6;2.7;0.6;0.38;93
5;115;2.22;8.33;3.7;0.4;0.16;87
5;115;2.22;8.33;3.7;0.4;0.16;87
5;115;2.22;8.33;3.7;0.4;0.16;87
5;115;2.22;8.33;3.7;0.4;0.16;87
5;134;2.16;11;4.2;0.4;0.17;88.2
5;115;2.22;8.33;3.7;0.4;0.16;87
5;115;2.22;8.33;3.7;0.4;0.16;87
5;134;2.16;11;4.2;0.4;0.17;88.2
5;114;2.22;11;3.7;0.5;0.37;93.9
5;96;1.71;19.33;3.2;0.5;0.25;93
5;63;1.98;7.67;2.2;0.5;0.22;95.1
6;159;1.89;21.67;4.9;0.6;0.24;91.8
5;120;2.34;12;4;0.5;0.27;92.7
6;124;1.77;9.67;4;0.4;0.32;97.2
6;114;1.8;8.67;3.7;0.5;0.17;92.4
5;100;1.89;7.67;3.2;0.5;0.22;97.2
5;113;1.83;17;3.7;0.4;0.24;96.6
6;159;1.95;14.67;4.9;0.5;0.23;95.4
5;123;1.71;11;4;0.5;0.31;99.3
6;162;1.92;17;4.9;0.5;0.26;96.9
6;162;1.92;17;4.9;0.5;0.26;96.9
5;160;1.92;17.67;4.9;0.5;0.32;94.2
5;160;1.92;17.67;4.9;0.5;0.32;94.2
5;160;1.92;17.67;4.9;0.5;0.32;94.2
6;48;1.92;4.33;2;0.4;0.15;94.8
5;136;2.13;10.67;4.2;0.5;0.25;94.2
5;106;1.86;5.67;3.5;0.6;0.2;95.4
5;76;1.89;8.33;2.7;0.5;0.15;96.3
5;130;1.92;20;4.2;0.5;0.23;85.8
5;117;1.92;10;3.7;0.6;0.3;97.8
5;160;1.92;19.33;4.9;0.5;0.42;95.4
5;45;2.04;1.33;1.7;0.5;0.32;98.1
5;169;1.8;18.67;5.2;0.5;0.32;97.2
6;164;1.83;11;4.9;0.6;0.34;93.6
6;155;1.71;32.33;4.7;0.6;0.22;103.2
5;121;2.1;10.67;4;0.5;0.28;101.4
6;129;1.95;8.33;4.2;0.4;0.39;97.2
5;89;2.19;11.33;3;0.4;0.13;96
5;167;2.07;12.33;5.2;0.6;0.33;98.1
5;157;2.1;24;4.9;0.5;0.23;94.8
5;153;2.25;11;4.7;0.6;0.27;92.7
5;102;2.01;10.33;3.5;0.4;0.13;103.2
5;128;1.74;14.67;4;0.4;0.25;98.7
5;137;2.25;8.67;4.2;0.5;0.35;93.6
5;69;2.34;6.67;2.5;0.5;0.21;91.8
5;147;1.83;9.33;4.7;0.5;0.31;101.1
5;17;2.16;2;1;0.4;0.35;93.9
5;174;2.22;25.67;5.4;0.5;0.41;91.5
5;174;2.22;25.67;5.4;0.5;0.41;91.5
5;120;1.89;2.33;4;0.5;0.27;103.5
5;175;2.34;17.33;5.4;0.5;0.26;96.9
5;170;2.31;17.33;5.2;0.5;0.24;96.9
5;146;1.92;10.67;4.4;0.5;0.24;99.3
5;181;1.86;18;5.4;0.5;0.36;97.5
5;158;2.04;22.67;4.9;0.9;0.22;102
5;116;2.13;18.33;3.7;1;0.14;99
5;111;1.95;5.33;3.7;0.4;0.18;98.4
5;177;1.95;18.67;5.4;0.4;0.26;104.7
5;86;2.01;11.33;3;0.5;0.11;106.2
5;175;2.52;15.33;5.4;0.5;0.57;94.5
6;76;2.07;5;2.7;0.4;0.32;96.6
6;85;1.59;8.33;3;0.5;0.17;99.6
5;67;1.83;6;2.5;0.5;0.22;99
5;67;1.83;6;2.5;0.5;0.22;99
5;223;2.55;17;6.7;0.7;0.56;89.7
5;117;2.49;3.67;3.7;0.5;0.19;91.8
5;185;2.43;17;5.7;0.5;0.2;93
5;137;2.37;12;4.2;0.5;0.18;95.4
5;137;2.37;12;4.2;0.5;0.18;95.4
5;141;2.1;8.33;4.4;0.6;0.61;100.8
6;159;2.22;16.67;4.9;0.7;0.32;98.4
5;180;1.83;4.33;5.4;0.4;0.32;104.7
6;220;2.19;11.67;6.7;0.5;0.17;100.8
5;177;1.8;20.33;5.4;0.4;0.45;90.6
5;177;1.71;20.33;5.4;0.4;0.45;90.6
5;122;1.89;15.33;4;0.4;0.21;96.9
5;122;1.89;15.33;4;0.4;0.21;96.9
5;122;2.31;8.33;4;0.4;0.28;94.8
5;126;2.28;8.67;4;0.4;0.29;94.8
5;153;2.07;19.67;4.7;0.4;0.26;101.7
5;74;2.25;8;2.5;0.4;0.18;95.7
6;167;2.13;17.67;5.2;0.5;0.26;94.8
5;127;1.8;7.67;4;0.7;0.28;96.9
6;167;2.13;17.67;5.2;0.5;0.26;94.8
5;76;2.34;5.33;2.7;0.6;0.3;99.6
5;109;2.43;6;3.5;0.4;0.25;96.3
5;137;2.4;8.33;4.2;0.5;0.45;91.8
5;137;2.4;8.33;4.2;0.5;0.45;91.8
6;87;2.19;13.67;3;0.7;0.19;105.9
6;87;2.19;13.67;3;0.7;0.19;105.9
6;106;2.07;8.67;3.5;0.5;0.44;96.9
5;147;2.16;13.33;4.7;0.6;0.34;104.4
5;147;2.16;13.33;4.7;0.6;0.34;104.4
5;110;2.13;9.67;3.5;0.5;0.34;99
5;190;1.98;13.5;5.7;0.6;0.34;94.5
5;193;1.95;28.67;5.9;0.5;0.35;94.8
5;153;2.37;10;4.7;0.5;0.51;92.7
5;193;1.95;28.67;5.9;0.5;0.35;94.8
5;98;1.98;11;3.2;0.5;0.23;91.2
5;98;1.98;11;3.2;0.5;0.23;91.2
5;98;1.98;11;3.2;0.5;0.23;91.2
5;115;1.86;14;3.7;0.4;0.25;96.9
5;78;2.28;7.67;2.7;0.4;0.15;93
5;106;2.25;8.67;3.5;0.5;0.33;99.6
5;107;1.95;6.67;3.5;0.5;0.32;93.9
5;119;1.68;17;3.7;0.5;0.15;104.1
5;91;1.86;8;3;0.4;0.23;101.1
5;136;2.13;16;4.2;0.8;0.18;100.5
5;136;2.13;16;4.2;0.8;0.18;100.5
5;102;1.92;13;3.5;0.8;0.16;93.3
5;102;1.92;13;3.5;0.8;0.16;93.3
5;102;1.62;9.67;3.5;0.7;0.26;101.1
5;129;2.1;9.67;4.2;0.4;0.15;88.8
5;129;2.1;9.67;4.2;0.4;0.15;88.8
5;129;2.1;9.67;4.2;0.4;0.15;88.8
5;129;2.1;9.67;4.2;0.4;0.15;88.8
5;129;2.1;9.67;4.2;0.4;0.15;88.8
5;129;2.1;9.67;4.2;0.4;0.15;88.8
5;129;2.1;9.67;4.2;0.4;0.15;88.8
5;123;1.89;13.33;4;0.6;0.28;102.9
5;129;2.1;9.67;4.2;0.4;0.15;88.8
5;177;1.95;15.33;5.4;0.5;0.26;95.4
6;151;1.95;18.67;4.7;0.6;0.46;92.4
5;116;1.77;14.33;3.7;0.5;0.27;97.5
5;99;1.8;5.33;3.2;0.4;0.33;94.5
5;99;1.8;5.33;3.2;0.4;0.33;94.5
6;151;1.92;15.33;4.7;0.5;0.35;94.8
6;126;1.98;11.67;4;0.7;0.24;93
6;126;1.98;11.67;4;0.7;0.24;93
5;114;2.43;20;3.7;0.4;0.36;88.8
5;146;1.95;8.33;4.4;0.6;0.29;97.2
5;72;2.01;4.67;2.5;0.6;0.28;100.8
5;146;1.95;8.33;4.4;0.6;0.29;97.2
5;126;2.01;6.67;4;0.5;0.34;91.8
5;126;2.01;6.67;4;0.5;0.34;91.8
5;129;1.98;5.67;4.2;0.4;0.18;90
5;154;1.8;12;4.7;0.5;0.28;94.2
5;154;1.8;12;4.7;0.5;0.28;94.2
5;154;1.8;12;4.7;0.5;0.28;94.2
5;129;1.98;5.67;4.2;0.4;0.18;90
6;129;1.86;11.33;4.2;0.5;0.32;100.8
6;75;1.86;10.33;2.7;0.6;0.21;97.2
6;118;1.95;6.67;3.7;0.4;0.32;90.9
6;142;1.92;16.67;4.4;0.5;0.28;94.5
6;239;1.83;9.5;7.2;0.5;0.4;95.7
5;190;1.83;19.67;5.7;0.5;0.38;97.2
6;95;1.68;10.33;3.2;0.4;0.21;102
6;95;1.62;10.33;3.2;0.4;0.21;102
6;162;1.86;9.33;4.9;0.6;0.35;93.9
3;111;1.98;12.33;3.7;0.6;0.28;87.9
5;122;1.98;5.33;4;0.5;0.27;102.6
5;126;2.07;11.67;4;0.4;0.24;103.5
5;235;2.16;15;6.9;0.5;0.27;91.2
5;191;1.98;18.33;5.7;0.6;0.28;92.7
6;194;2.04;18;5.9;0.5;0.26;93.9
6;194;2.04;18;5.9;0.5;0.26;93.9
5;125;1.62;15.67;4;0.8;0.29;98.7
5;98;2.34;12.67;3.2;0.5;0.18;94.5
5;107;1.92;11.33;3.5;0.6;0.28;104.4
5;107;1.92;11.33;3.5;0.6;0.28;104.4
5;67;2.31;3.33;2.5;0.5;0.22;99
5;114;1.89;11.33;3.7;0.6;0.26;89.7
5;114;1.89;11.33;3.7;0.6;0.26;89.7
6;168;1.98;13.67;5.2;0.4;0.27;97.2
5;162;2.13;16.33;4.9;0.5;0.17;100.5
5;162;2.13;16.33;4.9;0.5;0.17;100.5
6;145;1.77;10;4.4;0.4;0.25;97.2
5;163;2.43;16.67;4.9;0.4;0.46;90.9
5;163;1.98;13.33;4.9;0.5;0.25;90.6
5;163;1.98;13.33;4.9;0.5;0.25;90.6
6;177;2.16;15.67;5.4;0.5;0.23;93.6
6;177;2.16;15.67;5.4;0.5;0.23;93.6
5;125;1.98;10;4;0.6;0.2;99.6
3;59;1.53;10;2.2;0.4;0.52;99.6
5;108;2.1;17;3.5;0.6;0.24;102.3
5;126;2.79;10;4;0.6;0.34;95.1
5;84;2.52;6.67;3;0.5;0.19;85.5
5;96;2.28;7.67;3.2;0.4;0.28;97.5
5;202;1.89;19;6.2;0.5;0.67;95.1
5;108;2.04;8.67;3.5;0.4;0.22;97.5
5;206;1.83;22.33;6.2;0.5;0.25;94.8
5;28;2.34;2;1.2;0.3;0.21;94.5
5;164;1.98;6.33;4.9;0.4;0.46;93.3
5;170;2.46;8;5.2;0.5;0.15;105
6;84;1.83;5;3;0.4;0.22;94.2
5;130;2.52;15.67;4.2;0.4;0.17;97.2
5;227;1.95;17.67;6.7;0.6;0.34;103.2
5;223;2.61;11.33;6.7;0.8;0.49;89.4
5;138;2.43;17.5;4.4;0.5;0.26;90.9
5;149;2.13;15.33;4.7;0.4;0.25;91.5
5;123;2.04;11.67;4;0.4;0.31;94.2
5;236;2.49;11.67;6.9;0.6;0.36;87.9
5;123;2.04;11.67;4;0.4;0.31;94.2
5;236;2.49;11.67;6.9;0.6;0.36;87.9
5;136;2.04;9.33;4.2;0.4;0.34;94.2
5;116;1.98;7.33;3.7;0.4;0.22;88.2
5;116;1.98;7.33;3.7;0.4;0.22;88.2
5;56;2.1;5;2;0.4;0.22;96
5;167;2.94;11.33;5.2;0.6;0.93;93.6
5;70;1.92;8;2.5;0.5;0.18;100.5
5;70;1.92;8;2.5;0.5;0.18;100.5
5;199;1.98;13.33;5.9;0.6;0.32;94.5
5;190;1.98;13.33;5.7;0.6;0.32;94.5
5;123;1.98;6;4;0.5;0.24;101.1
3;108;1.86;9;3.5;0.5;0.33;96.3
5;168;2.25;17;5.2;0.6;0.2;92.7
3;108;1.86;9;3.5;0.5;0.33;96.3
6;111;2.07;12;3.7;0.5;0.28;92.4
5;138;1.95;21.67;4.4;0.7;0.15;97.8
6;115;1.89;12;3.7;0.7;0.2;114
5;106;2.16;8;3.5;0.5;0.17;95.7
5;128;1.8;23;4;0.3;0.11;87.3
5;66;2.19;6.33;2.5;0.6;0.23;91.2
5;106;1.95;7.33;3.5;0.5;0.24;93.3
5;106;1.95;7.33;3.5;0.5;0.24;93.3
5;130;2.22;13.67;4.2;0.5;0.23;91.8
5;163;1.83;17.33;4.9;0.7;0.33;101.7
5;163;1.83;17.33;4.9;0.7;0.33;101.7
6;93;2.01;8;3.2;0.5;0.4;96.6
6;93;2.01;8;3.2;0.5;0.4;96.6
5;121;1.92;6;4;0.5;0.3;101.4
5;132;1.8;18.67;4.2;0.9;0.25;94.8
5;132;1.8;18.67;4.2;0.9;0.25;94.8
5;136;2.16;7.67;4.2;0.5;0.28;93.9
5;177;2.01;16;5.4;0.5;0.26;95.7
6;122;1.95;16.33;4;0.6;0.41;94.2
6;93;1.86;11.33;3.2;0.5;0.31;94.8
6;122;1.95;16.33;4;0.6;0.41;94.2
6;93;1.86;11.33;3.2;0.5;0.31;94.8
5;74;1.83;8.33;2.5;0.5;0.25;92.1
5;74;1.83;8.33;2.5;0.5;0.25;92.1
5;156;1.92;7.33;4.9;0.5;0.26;92.7
5;165;1.89;16;5.2;0.5;0.24;96.3
